seqDocumento,dataPublicacao,numeroRegistro,numProcessoSTJ,dataRecebimento,dataDistribuicao,ministro,recurso,descricaoMonocratica,assuntoPenal
142476418,2022-01-31 23:00:00-03:00,202102819874,1957683,2021-08-30 00:00:00-03:00,2021-09-16 00:00:00-03:00,MARIA ISABEL GALLOTTI,,Conhecido o recurso e provido,0
145733121,2022-02-17 23:00:00-03:00,202102816893,1957643,2021-08-30 00:00:00-03:00,2021-09-09 00:00:00-03:00,SEBASTIÃO REIS JÚNIOR,,Conhecido o recurso e provido,1
143924426,2022-02-07 23:00:00-03:00,202102767891,1957470,2021-08-25 00:00:00-03:00,2021-09-08 00:00:00-03:00,MARCO AURÉLIO BELLIZZE,,Conhecido o recurso e provido em parte,0
143717156,2022-02-07 23:00:00-03:00,202102792588,1957838,2021-08-27 00:00:00-03:00,2021-09-08 00:00:00-03:00,MARIA ISABEL GALLOTTI,,Conhecido em parte o recurso e provido em parte,0
139802569,2022-02-07 23:00:00-03:00,202102742709,1984265,2021-08-24 00:00:00-03:00,2021-10-05 00:00:00-03:00,LUIS FELIPE SALOMÃO,,"Determinar re-autuação como Recurso Especial
",0
145447377,2022-02-15 23:00:00-03:00,202102739823,1955913,2021-08-24 00:00:00-03:00,2021-09-01 00:00:00-03:00,SEBASTIÃO REIS JÚNIOR,,Conhecido o recurso e provido em parte,1
143991484,2022-02-01 23:00:00-03:00,202102737006,1956872,2021-08-24 00:00:00-03:00,2021-09-20 00:00:00-03:00,MARCO AURÉLIO BELLIZZE,,Conhecido o recurso e provido,0
142582463,2022-01-31 23:00:00-03:00,202102735629,1959857,2021-08-23 00:00:00-03:00,2021-08-31 00:00:00-03:00,OLINDO MENEZES (DESEMBARGADOR CONVOCADO DO TRF 1ª REGIÃO),,Conhecido o recurso e provido,1
144891909,2022-02-24 00:00:00-03:00,202102773884,1964255,2021-08-26 00:00:00-03:00,2021-11-05 00:00:00-03:00,PAULO DE TARSO SANSEVERINO,,Conhecido o recurso e provido,0
144382547,2022-02-07 23:00:00-03:00,202102772509,1957664,2021-08-26 00:00:00-03:00,2021-09-14 00:00:00-03:00,MARCO AURÉLIO BELLIZZE,,Conhecido o recurso e provido,0
145006182,2022-02-10 23:00:00-03:00,202102721553,1956724,2021-08-23 00:00:00-03:00,2021-09-17 00:00:00-03:00,PAULO DE TARSO SANSEVERINO,,Conhecido o recurso e provido,0
143803355,2022-02-01 23:00:00-03:00,202102721351,1956728,2021-08-23 00:00:00-03:00,2021-09-03 00:00:00-03:00,ANTONIO CARLOS FERREIRA,EMBARGOS DE DECLARAÇÃO,Embargos de Declaração Acolhidos,0
145158758,2022-02-13 23:00:00-03:00,202102720430,1984639,2021-08-23 00:00:00-03:00,2021-10-07 00:00:00-03:00,NANCY ANDRIGHI,,"Determinar re-autuação como Recurso Especial
",0
143627119,2022-02-03 23:00:00-03:00,202102756139,1957402,2021-08-24 00:00:00-03:00,2021-09-21 00:00:00-03:00,PAULO DE TARSO SANSEVERINO,,Conhecido o recurso e provido em parte,0
144560322,2022-02-23 00:00:00-03:00,202102755785,1957404,2021-08-25 00:00:00-03:00,2021-09-09 00:00:00-03:00,MARCO BUZZI,EMBARGOS DE DECLARAÇÃO,Embargos de Declaração Acolhidos,0
135826326,2022-01-31 23:00:00-03:00,202102754144,1956404,2021-08-24 00:00:00-03:00,2021-09-01 00:00:00-03:00,ROGERIO SCHIETTI CRUZ,,Conhecido o recurso e provido,1
144587937,2022-02-07 23:00:00-03:00,202102754079,1957315,2021-08-24 00:00:00-03:00,2021-09-21 00:00:00-03:00,MOURA RIBEIRO,,Conhecido o recurso e provido,0
144812637,2022-02-08 23:00:00-03:00,202102753627,1956396,2021-08-24 00:00:00-03:00,2021-09-01 00:00:00-03:00,ROGERIO SCHIETTI CRUZ,,Conhecido o recurso e provido,1
145593672,2022-02-16 23:00:00-03:00,202102748405,1956204,2021-08-24 00:00:00-03:00,2021-09-08 00:00:00-03:00,REYNALDO SOARES DA FONSECA,,Conhecido em parte o recurso e provido em parte,1
145900071,2022-02-25 00:00:00-03:00,202102704844,1956600,2021-08-20 00:00:00-03:00,2021-09-09 00:00:00-03:00,MARCO AURÉLIO BELLIZZE,,Conhecido o recurso e provido,0
141891280,2022-01-31 23:00:00-03:00,202102697481,1956540,2021-08-20 00:00:00-03:00,2021-08-30 00:00:00-03:00,LUIS FELIPE SALOMÃO,,Conhecido o recurso e provido,0
142397023,2022-01-31 23:00:00-03:00,202102735490,1955904,2021-08-23 00:00:00-03:00,2021-09-01 00:00:00-03:00,LAURITA VAZ,,Conhecido em parte o recurso e provido em parte,1
145575029,2022-02-17 23:00:00-03:00,202102678776,1990221,2021-08-19 00:00:00-03:00,2021-09-13 00:00:00-03:00,MOURA RIBEIRO,AGRAVO INTERNO,"Determinar re-autuação como Recurso Especial
",0
142983020,2022-01-31 23:00:00-03:00,202102677159,1982643,2021-08-19 00:00:00-03:00,2021-09-21 00:00:00-03:00,LUIS FELIPE SALOMÃO,,"Determinar re-autuação como Recurso Especial
",0
145784892,2022-02-21 00:00:00-03:00,202102669361,1956308,2021-08-18 00:00:00-03:00,2021-09-16 00:00:00-03:00,NANCY ANDRIGHI,,Conhecido o recurso e provido,0
146025818,2022-02-24 00:00:00-03:00,202102659793,1954976,2021-08-19 00:00:00-03:00,2021-09-02 00:00:00-03:00,ANTONIO SALDANHA PALHEIRO,PETIÇÃO,"Deferido o pedido


",1
144149171,2022-02-02 23:00:00-03:00,202102659793,1954976,2021-08-19 00:00:00-03:00,2021-09-02 00:00:00-03:00,ANTONIO SALDANHA PALHEIRO,,Embargos de Declaração Acolhidos,1
142712094,2022-01-31 23:00:00-03:00,202102712530,1955059,2021-08-23 00:00:00-03:00,2021-09-02 00:00:00-03:00,LUIS FELIPE SALOMÃO,,Conhecido o recurso e provido,0
142550750,2022-02-01 23:00:00-03:00,202102649088,1982738,2021-08-17 00:00:00-03:00,2021-09-29 00:00:00-03:00,PAULO DE TARSO SANSEVERINO,,"Determinar re-autuação como Recurso Especial
",0
144661880,2022-02-10 23:00:00-03:00,202102649088,1982738,2021-08-17 00:00:00-03:00,2021-09-29 00:00:00-03:00,PAULO DE TARSO SANSEVERINO,,Conhecido o recurso e provido,0
144030928,2022-01-31 23:00:00-03:00,202102645910,1978234,2021-08-17 00:00:00-03:00,2021-09-29 00:00:00-03:00,NANCY ANDRIGHI,,Conhecido o recurso e provido,0
144700390,2022-02-16 23:00:00-03:00,202102643142,1954956,2021-08-17 00:00:00-03:00,2021-08-25 00:00:00-03:00,MARIA ISABEL GALLOTTI,,Conhecido o recurso e provido em parte,0
143153746,2022-02-06 23:00:00-03:00,202102631149,1953970,2021-08-16 00:00:00-03:00,2021-08-27 00:00:00-03:00,ROGERIO SCHIETTI CRUZ,,Conhecido o recurso e provido,1
145716998,2022-02-17 23:00:00-03:00,202102681865,1954562,2021-08-19 00:00:00-03:00,2021-09-01 00:00:00-03:00,SEBASTIÃO REIS JÚNIOR,,Conhecido o recurso e provido,1
145477964,2022-02-21 00:00:00-03:00,202102680009,1954447,2021-08-19 00:00:00-03:00,2021-09-01 00:00:00-03:00,OLINDO MENEZES (DESEMBARGADOR CONVOCADO DO TRF 1ª REGIÃO),,Conhecido o recurso e provido,1
144074293,2022-02-01 23:00:00-03:00,202102614085,1953867,2021-08-13 00:00:00-03:00,2021-08-27 00:00:00-03:00,OLINDO MENEZES (DESEMBARGADOR CONVOCADO DO TRF 1ª REGIÃO),,Conhecido o recurso e provido,1
144077516,2022-02-01 23:00:00-03:00,202102613924,1953865,2021-08-13 00:00:00-03:00,2021-08-27 00:00:00-03:00,OLINDO MENEZES (DESEMBARGADOR CONVOCADO DO TRF 1ª REGIÃO),,Conhecido o recurso e provido,1
145257226,2022-02-14 23:00:00-03:00,202102607992,1953822,2021-08-13 00:00:00-03:00,2021-08-27 00:00:00-03:00,SEBASTIÃO REIS JÚNIOR,,Conhecido o recurso e provido,1
145448624,2022-02-15 23:00:00-03:00,202102657370,1954232,2021-08-18 00:00:00-03:00,2021-09-02 00:00:00-03:00,SEBASTIÃO REIS JÚNIOR,,Conhecido o recurso e provido em parte,1
142867916,2022-01-31 23:00:00-03:00,202102653895,1954552,2021-08-19 00:00:00-03:00,2021-09-01 00:00:00-03:00,ROGERIO SCHIETTI CRUZ,,Conhecido o recurso e provido,1
144543906,2022-02-06 23:00:00-03:00,202102652723,1956117,2021-08-18 00:00:00-03:00,2021-09-08 00:00:00-03:00,PAULO DE TARSO SANSEVERINO,,Conhecido o recurso e provido,0
144455169,2022-02-03 23:00:00-03:00,202102590908,1953709,2021-08-12 00:00:00-03:00,2021-08-23 00:00:00-03:00,SEBASTIÃO REIS JÚNIOR,,Conhecido em parte o recurso e provido,1
143675370,2022-02-07 23:00:00-03:00,202102583574,1984264,2021-08-12 00:00:00-03:00,2021-09-20 00:00:00-03:00,MARCO AURÉLIO BELLIZZE,,"Determinar re-autuação como Recurso Especial
",0
144532156,2022-02-22 00:00:00-03:00,202102580758,1954875,2021-08-12 00:00:00-03:00,2021-08-24 00:00:00-03:00,RICARDO VILLAS BÔAS CUEVA,PETIÇÃO,"Deferido o pedido


",0
143909874,2022-02-16 23:00:00-03:00,202102624891,1958538,2021-08-16 00:00:00-03:00,2021-09-10 00:00:00-03:00,ROGERIO SCHIETTI CRUZ,,Conhecido o recurso e provido em parte,1
145099974,2022-02-10 23:00:00-03:00,202102622984,1953906,2021-08-13 00:00:00-03:00,2021-08-27 00:00:00-03:00,SEBASTIÃO REIS JÚNIOR,,Conhecido o recurso e provido em parte,1
144997146,2022-02-10 23:00:00-03:00,202102622151,1953904,2021-08-13 00:00:00-03:00,2021-08-25 00:00:00-03:00,SEBASTIÃO REIS JÚNIOR,,Conhecido o recurso e provido,1
145640559,2022-02-17 23:00:00-03:00,202102621610,1954233,2021-08-13 00:00:00-03:00,2021-08-27 00:00:00-03:00,SEBASTIÃO REIS JÚNIOR,,Conhecido o recurso e provido,1
144033614,2022-02-17 23:00:00-03:00,202102572001,1975131,2021-08-10 00:00:00-03:00,2021-09-16 00:00:00-03:00,LUIS FELIPE SALOMÃO,,Conhecido o recurso e provido em parte,0
143755237,2022-02-02 23:00:00-03:00,202102558411,1955422,2021-08-10 00:00:00-03:00,2021-08-26 00:00:00-03:00,ANTONIO CARLOS FERREIRA,,Conhecido o recurso e provido em parte,0
144767299,2022-02-07 23:00:00-03:00,202102550591,1953030,2021-08-09 00:00:00-03:00,2021-08-24 00:00:00-03:00,SEBASTIÃO REIS JÚNIOR,,Conhecido o recurso e provido,1
143925511,2022-02-07 23:00:00-03:00,202102524430,1954814,2021-08-06 00:00:00-03:00,2021-08-23 00:00:00-03:00,LUIS FELIPE SALOMÃO,EMBARGOS DE DECLARAÇÃO,Conhecido o recurso e provido em parte,0
143488243,2022-02-02 23:00:00-03:00,202102520499,1957581,2021-08-05 00:00:00-03:00,2021-09-10 00:00:00-03:00,ANTONIO CARLOS FERREIRA,,Conhecido o recurso e provido,0
144490550,2022-02-10 23:00:00-03:00,202102518675,1954519,2021-08-05 00:00:00-03:00,2021-09-10 00:00:00-03:00,MARIA ISABEL GALLOTTI,,Conhecido o recurso e provido,0
144093369,2022-02-02 23:00:00-03:00,202102516198,1954667,2021-08-05 00:00:00-03:00,2021-08-30 00:00:00-03:00,ANTONIO CARLOS FERREIRA,,Conhecido o recurso e provido,0
141653912,2022-02-14 23:00:00-03:00,202102503159,1954684,2021-08-04 00:00:00-03:00,2021-08-27 00:00:00-03:00,RICARDO VILLAS BÔAS CUEVA,,Conhecido o recurso e provido em parte,0
145963142,2022-02-22 00:00:00-03:00,202102501253,1952667,2021-08-04 00:00:00-03:00,2021-08-18 00:00:00-03:00,SEBASTIÃO REIS JÚNIOR,,Conhecido o recurso e provido,1
145432874,2022-02-15 23:00:00-03:00,202102498754,1952650,2021-08-04 00:00:00-03:00,2021-08-16 00:00:00-03:00,SEBASTIÃO REIS JÚNIOR,,Conhecido o recurso e provido,1
143969669,2022-02-01 23:00:00-03:00,202102498236,1953528,2021-08-04 00:00:00-03:00,2021-08-18 00:00:00-03:00,ANTONIO SALDANHA PALHEIRO,,Conhecido o recurso e provido em parte,1
143947212,2022-02-01 23:00:00-03:00,202102488466,1952571,2021-08-04 00:00:00-03:00,2021-08-16 00:00:00-03:00,LAURITA VAZ,,Conhecido em parte o recurso e provido em parte,1
145252942,2022-02-14 23:00:00-03:00,202102487468,1952561,2021-08-04 00:00:00-03:00,2021-08-16 00:00:00-03:00,SEBASTIÃO REIS JÚNIOR,,Conhecido o recurso e provido em parte,1
143617803,2022-02-03 23:00:00-03:00,202102478898,1954454,2021-08-03 00:00:00-03:00,2021-08-23 00:00:00-03:00,MARIA ISABEL GALLOTTI,EMBARGOS DE DECLARAÇÃO,Embargos de Declaração Acolhidos,0
143188734,2022-02-01 23:00:00-03:00,202102473407,1952469,2021-08-03 00:00:00-03:00,2021-08-13 00:00:00-03:00,OLINDO MENEZES (DESEMBARGADOR CONVOCADO DO TRF 1ª REGIÃO),,Conhecido o recurso e provido,1
144987173,2022-02-10 23:00:00-03:00,202102523950,1952816,2021-08-06 00:00:00-03:00,2021-08-18 00:00:00-03:00,SEBASTIÃO REIS JÚNIOR,,Conhecido em parte o recurso e provido,1
142112894,2022-01-31 23:00:00-03:00,202102467083,1952433,2021-08-03 00:00:00-03:00,2021-08-13 00:00:00-03:00,JESUÍNO RISSATO (DESEMBARGADOR CONVOCADO DO TJDFT),,Conhecido o recurso e provido,1
144774228,2022-02-08 23:00:00-03:00,202102460506,1952338,2021-08-02 00:00:00-03:00,2021-08-03 00:00:00-03:00,SEBASTIÃO REIS JÚNIOR,,Conhecido o recurso e provido,1
142622290,2022-02-01 23:00:00-03:00,202102455875,1952323,2021-08-02 00:00:00-03:00,2021-08-03 00:00:00-03:00,OLINDO MENEZES (DESEMBARGADOR CONVOCADO DO TRF 1ª REGIÃO),,Conhecido o recurso e provido,1
143486918,2022-02-02 23:00:00-03:00,202102444617,1952279,2021-07-30 00:00:00-03:00,2021-08-06 00:00:00-03:00,ANTONIO CARLOS FERREIRA,,Conhecido o recurso e provido,0
144365615,2022-02-02 23:00:00-03:00,202102385162,1951794,2021-07-27 00:00:00-03:00,2021-07-30 00:00:00-03:00,SEBASTIÃO REIS JÚNIOR,,Conhecido o recurso e provido,1
143349037,2022-01-31 23:00:00-03:00,202102427654,1952233,2021-07-30 00:00:00-03:00,2021-08-02 00:00:00-03:00,SEBASTIÃO REIS JÚNIOR,,Conhecido o recurso e provido,1
142623125,2022-01-31 23:00:00-03:00,202102427605,1952231,2021-07-30 00:00:00-03:00,2021-08-02 00:00:00-03:00,OLINDO MENEZES (DESEMBARGADOR CONVOCADO DO TRF 1ª REGIÃO),,Conhecido o recurso e provido em parte,1
145542836,2022-02-15 23:00:00-03:00,202102422920,1952199,2021-07-29 00:00:00-03:00,2021-08-02 00:00:00-03:00,SEBASTIÃO REIS JÚNIOR,,Conhecido o recurso e provido em parte,1
145063669,2022-02-22 00:00:00-03:00,202102411949,1955084,2021-07-29 00:00:00-03:00,2021-09-01 00:00:00-03:00,LUIS FELIPE SALOMÃO,,Conhecido o recurso e provido,0
144770504,2022-02-08 23:00:00-03:00,202102409491,1952135,2021-07-28 00:00:00-03:00,2021-08-02 00:00:00-03:00,SEBASTIÃO REIS JÚNIOR,,Conhecido o recurso e provido,1
142932767,2022-01-31 23:00:00-03:00,202102405539,1952087,2021-07-28 00:00:00-03:00,2021-07-29 00:00:00-03:00,ANTONIO CARLOS FERREIRA,,"Agravo conhecido para dar provimento ao Recurso Especial
",0
145891533,2022-02-25 00:00:00-03:00,202102404097,1987579,2021-07-28 00:00:00-03:00,2021-09-02 00:00:00-03:00,MARCO AURÉLIO BELLIZZE,,"Determinar re-autuação como Recurso Especial
",0
144662434,2022-02-07 23:00:00-03:00,202102403710,1952082,2021-07-28 00:00:00-03:00,2021-07-30 00:00:00-03:00,SEBASTIÃO REIS JÚNIOR,,Conhecido o recurso e provido,1
142867055,2022-01-31 23:00:00-03:00,202102394807,1952079,2021-07-28 00:00:00-03:00,2021-07-30 00:00:00-03:00,SEBASTIÃO REIS JÚNIOR,,Conhecido em parte o recurso e provido em parte,1
144656144,2022-02-07 23:00:00-03:00,202102394338,1951837,2021-07-28 00:00:00-03:00,2021-07-30 00:00:00-03:00,SEBASTIÃO REIS JÚNIOR,,Conhecido o recurso e provido,1
145762142,2022-02-25 00:00:00-03:00,202102393203,1951823,2021-07-28 00:00:00-03:00,2021-07-30 00:00:00-03:00,LAURITA VAZ,,Conhecido o recurso e provido,1
143185352,2022-02-01 23:00:00-03:00,202102381728,1951613,2021-07-27 00:00:00-03:00,2021-07-30 00:00:00-03:00,OLINDO MENEZES (DESEMBARGADOR CONVOCADO DO TRF 1ª REGIÃO),,Conhecido o recurso e provido,1
142590918,2022-01-31 23:00:00-03:00,202102376567,1951533,2021-07-27 00:00:00-03:00,2021-07-30 00:00:00-03:00,OLINDO MENEZES (DESEMBARGADOR CONVOCADO DO TRF 1ª REGIÃO),,Conhecido o recurso e provido,1
144534072,2022-02-06 23:00:00-03:00,202102375190,1951488,2021-07-27 00:00:00-03:00,2021-07-30 00:00:00-03:00,SEBASTIÃO REIS JÚNIOR,,Conhecido o recurso e provido,1
143431591,2022-01-31 23:00:00-03:00,202102371631,1951435,2021-07-27 00:00:00-03:00,2021-07-29 00:00:00-03:00,SEBASTIÃO REIS JÚNIOR,,Conhecido o recurso e provido,1
142824806,2022-01-31 23:00:00-03:00,202102358836,1951240,2021-07-26 00:00:00-03:00,2021-07-29 00:00:00-03:00,ANTONIO CARLOS FERREIRA,,Conhecido o recurso e provido,0
145118737,2022-02-13 23:00:00-03:00,202102358570,1951228,2021-07-26 00:00:00-03:00,2021-07-29 00:00:00-03:00,SEBASTIÃO REIS JÚNIOR,,Conhecido o recurso e provido,1
144461354,2022-02-03 23:00:00-03:00,202102358331,1951225,2021-07-26 00:00:00-03:00,2021-07-29 00:00:00-03:00,SEBASTIÃO REIS JÚNIOR,,Conhecido o recurso e provido,1
144873213,2022-02-08 23:00:00-03:00,202102351334,1951161,2021-07-26 00:00:00-03:00,2021-07-27 00:00:00-03:00,SEBASTIÃO REIS JÚNIOR,,Conhecido o recurso e provido,1
145264887,2022-02-15 23:00:00-03:00,202102346691,1951142,2021-07-23 00:00:00-03:00,2021-07-27 00:00:00-03:00,LAURITA VAZ,,Conhecido o recurso e provido,1
144459471,2022-02-03 23:00:00-03:00,202102345050,1951140,2021-07-23 00:00:00-03:00,2021-07-27 00:00:00-03:00,SEBASTIÃO REIS JÚNIOR,,Conhecido o recurso e provido,1
143557251,2022-02-03 23:00:00-03:00,202102317233,1954786,2021-07-21 00:00:00-03:00,2021-08-25 00:00:00-03:00,PAULO DE TARSO SANSEVERINO,,Conhecido o recurso e provido,0
143558147,2022-02-06 23:00:00-03:00,202102309624,1950649,2021-07-21 00:00:00-03:00,2021-07-26 00:00:00-03:00,ROGERIO SCHIETTI CRUZ,,Conhecido o recurso e provido,1
145619295,2022-02-17 23:00:00-03:00,202102285886,1950412,2021-07-20 00:00:00-03:00,2021-07-26 00:00:00-03:00,SEBASTIÃO REIS JÚNIOR,,Conhecido o recurso e provido,1
142875825,2022-01-31 23:00:00-03:00,202102283728,1950393,2021-07-19 00:00:00-03:00,2021-07-26 00:00:00-03:00,SEBASTIÃO REIS JÚNIOR,,Conhecido em parte o recurso e provido em parte,1
144530828,2022-02-10 23:00:00-03:00,202102225517,1982594,2021-07-14 00:00:00-03:00,2021-07-15 00:00:00-03:00,PAULO DE TARSO SANSEVERINO,,Conhecido o recurso e provido,0
142317703,2022-01-31 23:00:00-03:00,202102225517,1982594,2021-07-14 00:00:00-03:00,2021-07-15 00:00:00-03:00,PAULO DE TARSO SANSEVERINO,,"Determinar re-autuação como Recurso Especial
",0
144072309,2022-02-01 23:00:00-03:00,202102191859,1949097,2021-07-12 00:00:00-03:00,2021-07-15 00:00:00-03:00,OLINDO MENEZES (DESEMBARGADOR CONVOCADO DO TRF 1ª REGIÃO),,Conhecido o recurso e provido em parte,1
144070397,2022-02-01 23:00:00-03:00,202102186269,1987246,2021-07-12 00:00:00-03:00,2021-07-13 00:00:00-03:00,MOURA RIBEIRO,AGRAVO INTERNO,"Determinar re-autuação como Recurso Especial
",0
144051421,2022-02-02 23:00:00-03:00,202102179937,1948964,2021-07-09 00:00:00-03:00,2021-07-23 00:00:00-03:00,ANTONIO CARLOS FERREIRA,,Conhecido o recurso e provido,0
146255556,2022-02-25 00:00:00-03:00,202102177412,1948924,2021-07-09 00:00:00-03:00,2021-07-12 00:00:00-03:00,SEBASTIÃO REIS JÚNIOR,,Conhecido o recurso e provido em parte,1
145579882,2022-02-17 23:00:00-03:00,202102094097,1947828,2021-07-02 00:00:00-03:00,2021-07-05 00:00:00-03:00,JOÃO OTÁVIO DE NORONHA,,Conhecido o recurso e provido,1
145104156,2022-02-10 23:00:00-03:00,202102156220,1948620,2021-07-08 00:00:00-03:00,2021-07-15 00:00:00-03:00,SEBASTIÃO REIS JÚNIOR,,Conhecido o recurso e provido em parte,1
145040201,2022-02-10 23:00:00-03:00,202102151355,1948526,2021-07-07 00:00:00-03:00,2021-07-08 00:00:00-03:00,MOURA RIBEIRO,AGRAVO INTERNO,Conhecido o recurso e provido,0
146256640,2022-02-25 00:00:00-03:00,202102147080,1948473,2021-07-07 00:00:00-03:00,2021-07-14 00:00:00-03:00,SEBASTIÃO REIS JÚNIOR,,Conhecido o recurso e provido,1
145523293,2022-02-15 23:00:00-03:00,202102144125,1948476,2021-07-07 00:00:00-03:00,2021-07-09 00:00:00-03:00,SEBASTIÃO REIS JÚNIOR,,Conhecido o recurso e provido,1
145262415,2022-02-14 23:00:00-03:00,202102139522,1948939,2021-07-07 00:00:00-03:00,2021-07-16 00:00:00-03:00,MARCO AURÉLIO BELLIZZE,,Conhecido o recurso e provido,0
144540334,2022-02-06 23:00:00-03:00,202102059760,1947211,2021-06-30 00:00:00-03:00,2021-07-05 00:00:00-03:00,SEBASTIÃO REIS JÚNIOR,,Conhecido o recurso e provido,1
143718824,2022-02-01 23:00:00-03:00,202102055629,1947135,2021-06-30 00:00:00-03:00,2021-07-01 00:00:00-03:00,JOÃO OTÁVIO DE NORONHA,,Conhecido o recurso e provido em parte,1
144200049,2022-01-31 23:00:00-03:00,202102054365,1947099,2021-06-30 00:00:00-03:00,2021-07-05 00:00:00-03:00,SEBASTIÃO REIS JÚNIOR,,Conhecido o recurso e provido,1
144561543,2022-02-07 23:00:00-03:00,202102103850,1948027,2021-07-05 00:00:00-03:00,2021-07-07 00:00:00-03:00,ANTONIO CARLOS FERREIRA,,Conhecido o recurso e provido,0
144239534,2022-02-02 23:00:00-03:00,202102098141,1948325,2021-07-02 00:00:00-03:00,2021-07-16 00:00:00-03:00,PAULO DE TARSO SANSEVERINO,,Conhecido o recurso e provido em parte,0
143792592,2022-01-31 23:00:00-03:00,202102012763,1946556,2021-06-27 00:00:00-03:00,2021-07-01 00:00:00-03:00,SEBASTIÃO REIS JÚNIOR,,Conhecido o recurso e provido,1
142471765,2022-01-31 23:00:00-03:00,202102012208,1946434,2021-06-27 00:00:00-03:00,2021-07-01 00:00:00-03:00,MARCO BUZZI,,Conhecido o recurso e provido em parte,0
145568738,2022-02-25 00:00:00-03:00,202102011563,1946420,2021-06-27 00:00:00-03:00,2021-07-01 00:00:00-03:00,MARIA ISABEL GALLOTTI,,Conhecido o recurso e provido,0
144069880,2022-02-01 23:00:00-03:00,202102009649,1946687,2021-06-27 00:00:00-03:00,2021-07-02 00:00:00-03:00,OLINDO MENEZES (DESEMBARGADOR CONVOCADO DO TRF 1ª REGIÃO),,Conhecido o recurso e provido,1
144281182,2022-02-06 23:00:00-03:00,202102076418,1947533,2021-07-01 00:00:00-03:00,2021-07-06 00:00:00-03:00,ROGERIO SCHIETTI CRUZ,,Conhecido o recurso e provido,1
144895466,2022-02-09 23:00:00-03:00,202102076103,1984292,2021-07-01 00:00:00-03:00,2021-07-26 00:00:00-03:00,NANCY ANDRIGHI,,"Determinar re-autuação como Recurso Especial
",0
143350762,2022-02-23 00:00:00-03:00,202102071911,1947448,2021-07-01 00:00:00-03:00,2021-07-12 00:00:00-03:00,MARCO BUZZI,,Conhecido o recurso e provido,0
143602294,2022-02-10 23:00:00-03:00,202102044408,1946986,2021-06-30 00:00:00-03:00,2021-07-01 00:00:00-03:00,MARIA ISABEL GALLOTTI,,Conhecido o recurso e provido,0
143942755,2022-01-31 23:00:00-03:00,202102037151,1946898,2021-06-29 00:00:00-03:00,2021-07-02 00:00:00-03:00,SEBASTIÃO REIS JÚNIOR,,Conhecido o recurso e provido,1
144041790,2022-02-02 23:00:00-03:00,202101908072,1945080,2021-06-18 00:00:00-03:00,2021-07-06 00:00:00-03:00,ANTONIO CARLOS FERREIRA,,Conhecido o recurso e provido,0
142698997,2022-01-31 23:00:00-03:00,202102003068,1949256,2021-06-27 00:00:00-03:00,2021-07-16 00:00:00-03:00,MARCO BUZZI,,Conhecido o recurso e provido,0
143184706,2022-02-07 23:00:00-03:00,202101984143,1946088,2021-06-24 00:00:00-03:00,2021-07-15 00:00:00-03:00,LUIS FELIPE SALOMÃO,EMBARGOS DE DECLARAÇÃO,Embargos de Declaração Acolhidos,0
